symbol,yf_symbol,akshare_symbol,name,market,sector_tags,market_cap,pe,float_pct,tags,is_loss,is_low_cap
300115.SZ,300115.SZ,300115,长盈精密,CN,"AIPC,AI眼镜,人形机器人,国产芯片,机器人概念",452.64,90.36,99.71,【高流通】,0,0
600143.SH,600143.SH,600143,金发科技,CN,机器人概念,451.87,37.02,100.0,【高流通】,0,0
600968.SH,600968.SH,600968,海油发展,CN,机器人概念,450.31,17.66,100.0,【低PE】【高流通】,0,0
002261.SZ,002261.SZ,002261,拓维信息,CN,"人工智能,信创,华为昇腾,华为概念,华为欧拉,机器人概念,液冷概念,鸿蒙概念",446.53,181.65,90.96,【高流通】,0,0
688099.SH,688099.SH,688099,晶晨股份,CN,"AI芯片,人工智能,国产芯片",445.59,64.31,100.0,【高流通】,0,0
600699.SH,600699.SH,600699,均胜电子,CN,"人形机器人,华为概念,华为汽车,无人驾驶",442.28,27.5,87.38,【高流通】,0,0
300870.SZ,300870.SZ,300870,欧陆通,CN,"华为概念,液冷概念",440.48,-878.06,99.99,【亏损】【高流通】,1,0
688019.SH,688019.SH,688019,安集科技,CN,"国产芯片,存储芯片",437.84,52.71,100.0,【高流通】,0,0
000967.SZ,000967.SZ,000967,盈峰环境,CN,"无人驾驶,机器人概念,算力概念",437.09,50.99,99.95,【高流通】,0,0
002131.SZ,002131.SZ,002131,利欧股份,CN,"AIGC概念,AI智能体,AI语料,人工智能,华为概念,液冷概念",436.78,349.29,86.46,【高流通】,0,0
688195.SH,688195.SH,688195,腾景科技,CN,"华为概念,无人驾驶",429.44,743.81,100.0,【高流通】,0,0
002185.SZ,002185.SZ,002185,华天科技,CN,"CPO概念,人工智能,华为概念,华为海思,国产芯片,存储芯片",428.3,123.38,99.98,【高流通】,0,0
688220.SH,688220.SH,688220,翱捷科技-U,CN,"AI眼镜,人工智能,国产芯片,汽车芯片",424.41,-378.69,88.25,【亏损】【高流通】,1,0
001267.SZ,001267.SZ,001267,汇绿生态,CN,CPO概念,423.67,712.41,77.14,,0,0
603175.SH,603175.SH,603175,超颖电子,CN,PCB,420.33,-109.85,10.41,【亏损】【低流通】,1,0
688141.SH,688141.SH,688141,杰华特,CN,"人工智能,华为概念,无人驾驶,汽车芯片",418.26,-37.86,100.0,【亏损】【高流通】,1,0
300373.SZ,300373.SZ,300373,扬杰科技,CN,"华为概念,国产芯片,数据中心,汽车芯片",412.29,26.78,99.78,【高流通】,0,0
688017.SH,688017.SH,688017,绿的谐波,CN,"人形机器人,机器人执行器,机器人概念",410.88,314.76,100.0,【高流通】,0,0
688519.SH,688519.SH,688519,南亚新材,CN,"PCB,华为概念",408.95,68.1,100.0,【高流通】,0,0
002444.SZ,002444.SZ,002444,巨星科技,CN,"人工智能,无人驾驶,机器人概念",408.39,19.81,96.0,【低PE】【高流通】,0,0
301236.SZ,301236.SZ,301236,软通动力,CN,"AIPC,AI应用,人工智能,人形机器人,信创,华为昇腾,华为概念,华为欧拉,多模态AI,无人驾驶,液冷概念,算力...",408.28,-29.17,75.9,【亏损】,1,0
002222.SZ,002222.SZ,002222,福晶科技,CN,"华为概念,无人驾驶",408.27,156.45,99.55,【高流通】,0,0
300567.SZ,300567.SZ,300567,精测电子,CN,"华为概念,国产芯片,存储芯片",405.77,237.5,81.16,【高流通】,0,0
688781.SH,688781.SH,688781,视涯科技-UW,CN,AI眼镜,404.5,-222.17,4.08,【亏损】【低流通】,1,0
600839.SH,600839.SH,600839,四川长虹,CN,"人工智能,信创,华为概念,国产芯片,数据中心,机器人概念",403.46,102.42,99.97,【高流通】,0,0
002409.SZ,002409.SZ,002409,雅克科技,CN,"国产芯片,存储芯片",403.16,37.79,66.93,,0,0
603929.SH,603929.SH,603929,亚翔集成,CN,"华为概念,国产芯片",401.76,40.51,100.0,【高流通】,0,0
688766.SH,688766.SH,688766,普冉股份,CN,"华为概念,国产芯片,存储芯片,汽车芯片",401.35,39.96,100.0,【高流通】,0,0
002465.SZ,002465.SZ,002465,海格通信,CN,"人工智能,华为概念,国产芯片",399.58,1714.17,99.84,【高流通】,0,0
600588.SH,600588.SH,600588,用友网络,CN,"AI应用,AI智能体,信创,华为概念",399.11,-13.81,100.0,【亏损】【高流通】,1,0
688548.SH,688548.SH,688548,广钢气体,CN,华为概念,396.61,108.02,52.39,,0,0
601208.SH,601208.SH,601208,东材科技,CN,PCB,395.39,52.91,100.0,【高流通】,0,0
300017.SZ,300017.SZ,300017,网宿科技,CN,"AIGC概念,人工智能,华为概念,数据中心,液冷概念,算力概念",393.51,81.48,93.73,【高流通】,0,0
000547.SZ,000547.SZ,000547,航天发展,CN,"信创,国产芯片",392.9,-89.17,99.42,【亏损】【高流通】,1,0
002126.SZ,002126.SZ,002126,银轮股份,CN,"人形机器人,华为概念,华为汽车,无人驾驶,液冷概念",389.7,45.52,93.79,【高流通】,0,0
300672.SZ,300672.SZ,300672,国科微,CN,"AI芯片,人工智能,国产芯片,存储芯片,汽车芯片,鸿蒙概念",387.12,176.15,96.88,【高流通】,0,0
000062.SZ,000062.SZ,000062,深圳华强,CN,"华为昇腾,华为概念,华为海思",386.15,48.06,99.9,【高流通】,0,0
002517.SZ,002517.SZ,002517,恺英网络,CN,"AI应用,AI眼镜,华为概念",384.13,12.3,88.42,【低PE】【高流通】,0,0
000981.SZ,000981.SZ,000981,山子高科,CN,"华为汽车,无人驾驶",383.9,38.23,95.16,【高流通】,0,0
300953.SZ,300953.SZ,300953,震裕科技,CN,"人形机器人,机器人概念",382.69,33.95,71.8,,0,0
688205.SH,688205.SH,688205,德科立,CN,CPO概念,381.4,485.52,100.0,【高流通】,0,0
603920.SH,603920.SH,603920,世运电路,CN,"AI眼镜,PCB,人形机器人,机器人概念",379.39,258.92,100.0,【高流通】,0,0
603629.SH,603629.SH,603629,利通电子,CN,"人工智能,国产芯片,算力概念",378.82,34.91,97.92,【高流通】,0,0
301696.SZ,301696.SZ,301696,三瑞智能,CN,机器人概念,378.81,72.69,7.52,【低流通】,0,0
603486.SH,603486.SH,603486,科沃斯,CN,"人工智能,机器人概念",377.23,23.3,99.04,【高流通】,0,0
600869.SH,600869.SH,600869,远东股份,CN,"人形机器人,华为概念,数据中心,机器人概念,液冷概念",377.07,97.56,100.0,【高流通】,0,0
920045.BJ,920045.BJ,920045,蘅东光,CN,"CPO概念,数据中心",375.09,111.51,29.57,【低流通】,0,0
688536.SH,688536.SH,688536,思瑞浦,CN,"国产芯片,汽车芯片",370.18,87.8,98.24,【高流通】,0,0
301550.SZ,301550.SZ,301550,斯菱智驱,CN,"人形机器人,无人驾驶,机器人概念",369.92,235.72,61.0,,0,0
600499.SH,600499.SH,600499,科达制造,CN,机器人概念,369.19,15.73,100.0,【低PE】【高流通】,0,0
300413.SZ,300413.SZ,300413,芒果超媒,CN,"AIGC概念,AI应用,AI语料,人工智能,华为概念,多模态AI",363.67,45.6,54.62,,0,0
300339.SZ,300339.SZ,300339,润和软件,CN,"AI应用,AI智能体,人工智能,信创,华为昇腾,华为概念,华为欧拉,华为汽车,华为海思,国产芯片,无人驾驶,机器人...",360.06,116.51,97.65,【高流通】,0,0
688728.SH,688728.SH,688728,格科微,CN,国产芯片,358.62,6357.96,96.09,【高流通】,0,0
601615.SH,601615.SH,601615,明阳智能,CN,国产芯片,358.22,363.18,100.0,【高流通】,0,0
603298.SH,603298.SH,603298,杭叉集团,CN,机器人概念,355.88,18.87,100.0,【低PE】【高流通】,0,0
300458.SZ,300458.SZ,300458,全志科技,CN,"人工智能,华为概念,国产芯片,无人驾驶,机器人概念,汽车芯片,算力概念",354.6,43.66,79.95,,0,0
601799.SH,601799.SH,601799,星宇股份,CN,无人驾驶,354.47,24.95,100.0,【高流通】,0,0
688213.SH,688213.SH,688213,思特威-W,CN,"AI眼镜,AI芯片,人工智能,国产芯片,无人驾驶,机器人概念,汽车芯片",353.67,37.35,80.41,【高流通】,0,0
000959.SZ,000959.SZ,000959,首钢股份,CN,机器人概念,353.63,50.79,96.09,【高流通】,0,0
002497.SZ,002497.SZ,002497,雅化集团,CN,机器人概念,353.49,26.08,91.93,【高流通】,0,0
600536.SH,600536.SH,600536,中国软件,CN,"信创,华为欧拉",352.78,-119.64,90.35,【亏损】【高流通】,1,0
600745.SH,600745.SH,600745,闻泰科技,CN,"AIPC,华为概念,国产芯片,数据中心,汽车芯片",350.0,-46.23,100.0,【亏损】【高流通】,1,0
301536.SZ,301536.SZ,301536,星宸科技,CN,"AI眼镜,AI芯片,人工智能,国产芯片,无人驾驶,机器人概念,算力概念",347.7,39.47,44.39,,0,0
000661.SZ,000661.SZ,000661,长春高新,CN,"AI制药（医疗）,AI智能体",346.46,31.41,97.96,【高流通】,0,0
300474.SZ,300474.SZ,300474,景嘉微,CN,"AI芯片,人工智能,信创,国产芯片,算力概念",344.82,-153.7,77.78,【亏损】,1,0
600330.SH,600330.SH,600330,天通股份,CN,"CPO概念,PCB,国产芯片",344.0,-205.52,100.0,【亏损】【高流通】,1,0
002432.SZ,002432.SZ,002432,九安医疗,CN,多模态AI,341.86,29.12,91.87,【高流通】,0,0
600562.SH,600562.SH,600562,国睿科技,CN,"华为概念,无人驾驶",341.01,110.45,100.0,【高流通】,0,0
688630.SH,688630.SH,688630,芯碁微装,CN,PCB,339.56,78.32,100.0,【高流通】,0,0
688025.SH,688025.SH,688025,杰普特,CN,"CPO概念,华为概念,国产芯片",338.39,86.61,100.0,【高流通】,0,0
300806.SZ,300806.SZ,300806,斯迪克,CN,"PCB,华为概念",336.35,552.19,69.8,,0,0
600637.SH,600637.SH,600637,东方明珠,CN,"AI智能体,人工智能",335.52,136.08,100.0,【高流通】,0,0
300456.SZ,300456.SZ,300456,赛微电子,CN,"华为概念,国产芯片,无人驾驶",335.5,-170.83,81.59,【亏损】【高流通】,1,0
603306.SH,603306.SH,603306,华懋科技,CN,CPO概念,334.27,714.48,100.0,【高流通】,0,0
600060.SH,600060.SH,600060,海信视像,CN,"AI智能体,AI眼镜,人工智能,国产芯片,多模态AI,机器人概念",334.07,14.14,99.63,【低PE】【高流通】,0,0
002472.SZ,002472.SZ,002472,双环传动,CN,"机器人执行器,机器人概念",333.77,29.37,88.07,【高流通】,0,0
601717.SH,601717.SH,601717,中创智领,CN,华为汽车,333.33,9.34,86.38,【低PE】【高流通】,0,0
002025.SZ,002025.SZ,002025,航天电器,CN,"CPO概念,华为概念,数据中心",333.28,159.52,99.67,【高流通】,0,0
603650.SH,603650.SH,603650,彤程新材,CN,存储芯片,332.44,45.59,99.74,【高流通】,0,0
600282.SH,600282.SH,600282,南钢股份,CN,"人工智能,人形机器人",332.3,13.91,100.0,【低PE】【高流通】,0,0
000800.SZ,000800.SZ,000800,一汽解放,CN,"华为概念,无人驾驶",331.2,83.38,99.99,【高流通】,0,0
605589.SH,605589.SH,605589,圣泉集团,CN,PCB,330.77,46.63,99.67,【高流通】,0,0
002636.SZ,002636.SZ,002636,金安国纪,CN,PCB,326.87,40.49,99.49,【高流通】,0,0
002484.SZ,002484.SZ,002484,江海股份,CN,华为概念,326.18,50.33,96.47,【高流通】,0,0
300724.SZ,300724.SZ,300724,捷佳伟创,CN,PCB,324.75,30.04,82.61,【高流通】,0,0
688102.SH,688102.SH,688102,斯瑞新材,CN,CPO概念,324.65,188.41,100.0,【高流通】,0,0
300487.SZ,300487.SZ,300487,蓝晓科技,CN,存储芯片,324.57,44.6,60.5,,0,0
301626.SZ,301626.SZ,301626,苏州天脉,CN,华为概念,322.93,647.99,45.49,,0,0
688052.SH,688052.SH,688052,纳芯微,CN,"国产芯片,汽车芯片",321.99,-225.26,87.64,【亏损】【高流通】,1,0
688167.SH,688167.SH,688167,炬光科技,CN,"CPO概念,无人驾驶",321.68,-609.12,100.0,【亏损】【高流通】,1,0
688322.SH,688322.SH,688322,奥比中光-W,CN,"人工智能,人形机器人,国产芯片,机器人概念",319.23,257.47,79.44,,0,0
002130.SZ,002130.SZ,002130,沃尔核材,CN,华为概念,318.33,34.41,81.93,【高流通】,0,0
000932.SZ,000932.SZ,000932,华菱钢铁,CN,华为概念,317.96,40.2,100.0,【高流通】,0,0
688343.SH,688343.SH,688343,云天励飞-U,CN,"AI智能体,AI眼镜,AI芯片,人工智能,信创,华为昇腾,华为概念,多模态AI,机器人概念,算力概念",316.45,-59.04,100.0,【亏损】【高流通】,1,0
689009.SH,689009.SH,689009,九号公司-WD,CN,"人工智能,机器人概念",316.09,38.86,76.89,,0,0
002335.SZ,002335.SZ,002335,科华数据,CN,"华为概念,数据中心,液冷概念",313.84,100.58,88.21,【高流通】,0,0
688538.SH,688538.SH,688538,和辉光电-U,CN,华为概念,312.09,-16.6,41.65,【亏损】,1,0
688127.SH,688127.SH,688127,蓝特光学,CN,华为概念,311.73,60.16,100.0,【高流通】,0,0
300001.SZ,300001.SZ,300001,特锐德,CN,"人工智能,华为概念,数据中心,机器人概念",311.38,108.22,98.04,【高流通】,0,0
301018.SZ,301018.SZ,301018,申菱环境,CN,"华为概念,液冷概念",310.78,274.48,74.33,,0,0
688248.SH,688248.SH,688248,南网科技,CN,机器人概念,310.08,157.19,100.0,【高流通】,0,0
688297.SH,688297.SH,688297,中无人机,CN,人工智能,309.96,459.49,100.0,【高流通】,0,0
300570.SZ,300570.SZ,300570,太辰光,CN,"CPO概念,国产芯片,算力概念",308.71,117.33,84.62,【高流通】,0,0
002056.SZ,002056.SZ,002056,横店东磁,CN,华为概念,308.1,19.96,99.9,【低PE】【高流通】,0,0
688668.SH,688668.SH,688668,鼎通科技,CN,液冷概念,306.4,95.36,100.0,【高流通】,0,0
301205.SZ,301205.SZ,301205,联特科技,CN,CPO概念,305.42,2506.85,64.28,,0,0
603160.SH,603160.SH,603160,汇顶科技,CN,"AI手机,AI眼镜,人工智能,华为概念,国产芯片,汽车芯片",302.24,64.48,100.0,【高流通】,0,0
300102.SZ,300102.SZ,300102,乾照光电,CN,"CPO概念,国产芯片",302.05,254.76,99.52,【高流通】,0,0
603119.SH,603119.SH,603119,浙江荣泰,CN,"人形机器人,机器人概念",300.12,104.51,56.05,,0,0
688169.SH,688169.SH,688169,石头科技,CN,机器人概念,300.05,23.21,100.0,【高流通】,0,0
603688.SH,603688.SH,603688,石英股份,CN,"国产芯片,存储芯片",298.9,203.22,100.0,【高流通】,0,0
688692.SH,688692.SH,688692,达梦数据,CN,"人工智能,信创",298.65,49.31,64.59,,0,0
600312.SH,600312.SH,600312,平高电气,CN,机器人概念,297.98,17.96,100.0,【低PE】【高流通】,0,0
600602.SH,600602.SH,600602,云赛智联,CN,"信创,数据中心,算力概念",297.74,167.08,78.55,,0,0
300236.SZ,300236.SZ,300236,上海新阳,CN,"国产芯片,存储芯片",296.99,71.61,88.89,【高流通】,0,0
600126.SH,600126.SH,600126,杭钢股份,CN,数据中心,295.17,768.05,100.0,【高流通】,0,0
002624.SZ,002624.SZ,002624,完美世界,CN,"AIGC概念,鸿蒙概念",295.07,71.84,94.21,【高流通】,0,0
300496.SZ,300496.SZ,300496,中科创达,CN,"AIPC,AI应用,AI手机,AI智能体,AI眼镜,人工智能,华为概念,多模态AI,无人驾驶,机器人概念,鸿蒙概念",294.48,71.91,80.0,【高流通】,0,0
301345.SZ,301345.SZ,301345,涛涛车业,CN,"人形机器人,机器人概念",294.44,41.75,32.12,,0,0
002402.SZ,002402.SZ,002402,和而泰,CN,"人工智能,华为海思,国产芯片,机器人概念",292.74,43.06,87.99,【高流通】,0,0
002456.SZ,002456.SZ,002456,欧菲光,CN,"AI眼镜,人形机器人,华为概念,无人驾驶",292.49,-29.55,98.79,【亏损】【高流通】,1,0
300342.SZ,300342.SZ,300342,天银机电,CN,"华为概念,华为汽车,无人驾驶",290.34,705.59,98.53,【高流通】,0,0
000636.SZ,000636.SZ,000636,风华高科,CN,"华为概念,机器人概念,虚拟机器人",290.29,81.95,100.0,【高流通】,0,0
002152.SZ,002152.SZ,002152,广电运通,CN,"AI应用,人工智能,信创,华为昇腾,华为概念,数据中心",289.56,31.99,99.95,【高流通】,0,0
002085.SZ,002085.SZ,002085,万丰奥威,CN,华为汽车,289.41,29.77,100.0,【高流通】,0,0
001270.SZ,001270.SZ,001270,*ST铖昌,CN,国产芯片,289.28,161.7,98.73,【高流通】,0,0
603516.SH,603516.SH,603516,淳中科技,CN,国产芯片,289.15,4227.72,100.0,【高流通】,0,0
002015.SZ,002015.SZ,002015,协鑫能科,CN,"人工智能,华为概念,数据中心,算力概念",288.14,25.02,100.0,【高流通】,0,0
688018.SH,688018.SH,688018,乐鑫科技,CN,"人工智能,国产芯片",287.69,53.02,100.0,【高流通】,0,0
688608.SH,688608.SH,688608,恒玄科技,CN,"AI眼镜,华为概念,国产芯片",286.16,80.34,100.0,【高流通】,0,0
300383.SZ,300383.SZ,300383,光环新网,CN,"数据中心,算力概念",285.82,318.07,99.82,【高流通】,0,0
600320.SH,600320.SH,600320,振华重工,CN,机器人概念,285.54,18.97,63.06,【低PE】,0,0
688318.SH,688318.SH,688318,财富趋势,CN,人工智能,284.29,205.78,100.0,【高流通】,0,0
688400.SH,688400.SH,688400,凌云光,CN,"AIGC概念,人工智能,人形机器人,华为概念,智谱AI概念,机器人概念",284.28,35.58,96.19,【高流通】,0,0
300811.SZ,300811.SZ,300811,铂科新材,CN,"AI芯片,华为概念,华为汽车",280.06,79.1,82.0,【高流通】,0,0
002046.SZ,002046.SZ,002046,国机精工,CN,"国产芯片,机器人执行器,机器人概念",279.95,-770.71,98.62,【亏损】【高流通】,1,0
301486.SZ,301486.SZ,301486,致尚科技,CN,数据中心,279.62,-1151.3,56.3,【亏损】,1,0
600166.SH,600166.SH,600166,福田汽车,CN,"华为概念,华为汽车,无人驾驶",279.48,13.93,100.0,【低PE】【高流通】,0,0
603338.SH,603338.SH,603338,浙江鼎力,CN,机器人概念,279.1,15.41,100.0,【低PE】【高流通】,0,0
688270.SH,688270.SH,688270,ST臻镭,CN,国产芯片,279.08,176.27,100.0,【高流通】,0,0
603596.SH,603596.SH,603596,伯特利,CN,"人形机器人,无人驾驶",278.27,25.9,100.0,【高流通】,0,0
601608.SH,601608.SH,601608,中信重工,CN,"人形机器人,华为概念,机器人概念",277.06,72.85,100.0,【高流通】,0,0
605358.SH,605358.SH,605358,立昂微,CN,"人工智能,国产芯片,汽车芯片",275.67,953.92,100.0,【高流通】,0,0
688627.SH,688627.SH,688627,精智达,CN,"存储芯片,机器人概念",275.48,473.32,76.96,,0,0
002153.SZ,002153.SZ,002153,石基信息,CN,AI应用,275.1,290.9,58.62,,0,0
000158.SZ,000158.SZ,000158,常山北明,CN,"AI应用,人工智能,信创,华为昇腾,华为概念,数据中心,智谱AI概念,鸿蒙概念",274.96,-67.67,99.33,【亏损】【高流通】,1,0
002176.SZ,002176.SZ,002176,江特电机,CN,"人形机器人,机器人概念",273.87,-38.12,99.83,【亏损】【高流通】,1,0
002138.SZ,002138.SZ,002138,顺络电子,CN,华为概念,273.75,38.47,93.82,【高流通】,0,0
000034.SZ,000034.SZ,000034,神州数码,CN,"AI应用,人工智能,信创,华为昇腾,华为概念,华为海思,存储芯片,数据中心,无人驾驶,智谱AI概念,液冷概念",273.1,28.93,83.63,【高流通】,0,0
300762.SZ,300762.SZ,300762,上海瀚讯,CN,国产芯片,272.66,-154.17,100.0,【亏损】【高流通】,1,0
300277.SZ,300277.SZ,300277,汽轮科技,CN,"人工智能,华为概念",272.53,80.27,50.62,,0,0
002180.SZ,002180.SZ,002180,奔图科技,CN,"人形机器人,信创,国产芯片,汽车芯片",272.43,105.52,95.67,【高流通】,0,0
002518.SZ,002518.SZ,002518,科士达,CN,"数据中心,液冷概念",271.03,48.87,97.06,【高流通】,0,0
688615.SH,688615.SH,688615,合合信息,CN,"AI应用,人工智能",268.72,43.27,69.05,,0,0
600100.SH,600100.SH,600100,同方股份,CN,"AI语料,人工智能,信创,机器人概念,算力概念",267.35,-36.43,100.0,【亏损】【高流通】,1,0
600563.SH,600563.SH,600563,法拉电子,CN,数据中心,265.54,24.8,100.0,【高流通】,0,0
603881.SH,603881.SH,603881,数据港,CN,"数据中心,液冷概念,算力概念",265.15,148.04,100.0,【高流通】,0,0
600704.SH,600704.SH,600704,物产中大,CN,"人工智能,机器人概念",264.76,6.82,100.0,【低PE】【高流通】,0,0
300003.SZ,300003.SZ,300003,乐普医疗,CN,人工智能,264.53,26.79,85.65,【高流通】,0,0
002065.SZ,002065.SZ,002065,东华软件,CN,"AI智能体,人工智能,信创,华为概念,数据中心,无人驾驶,算力概念,鸿蒙概念",263.81,106.44,90.72,【高流通】,0,0
300085.SZ,300085.SZ,300085,银之杰,CN,"AI应用,人工智能,信创,华为概念",263.44,-305.0,92.27,【亏损】【高流通】,1,0
600641.SH,600641.SH,600641,先导基电,CN,国产芯片,261.52,-386.82,98.29,【亏损】【高流通】,1,0
